中文名,英文名,概念名,模块,来源,引用次数,官方定义链接
显式组合孔,Explicit_composite_hole,explicit_composite_hole,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.explicit_composite_hole
显式圆孔,Explicit_round_hole,explicit_round_hole,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.explicit_round_hole
机械设计沉孔孔定义,Md_counterbore_hole_definition,md_counterbore_hole_definition,mechanical_design_features_and_requirements,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterbore_hole_definition
机械设计沉孔孔实例,Md_counterbore_hole_occurrence,md_counterbore_hole_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterbore_hole_occurrence
机械设计沉孔孔实例在装配,Md_counterbore_hole_occurrence_in_assembly,md_counterbore_hole_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterbore_hole_occurrence_in_assembly
机械设计沉钻孔定义,Md_counterdrill_hole_definition,md_counterdrill_hole_definition,mechanical_design_features_and_requirements,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterdrill_hole_definition
机械设计沉钻孔实例,Md_counterdrill_hole_occurrence,md_counterdrill_hole_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterdrill_hole_occurrence
机械设计沉钻孔实例在装配,Md_counterdrill_hole_occurrence_in_assembly,md_counterdrill_hole_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_counterdrill_hole_occurrence_in_assembly
机械设计锥形沉孔孔定义,Md_countersink_hole_definition,md_countersink_hole_definition,mechanical_design_features_and_requirements,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_countersink_hole_definition
机械设计锥形沉孔孔实例,Md_countersink_hole_occurrence,md_countersink_hole_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_countersink_hole_occurrence
机械设计锥形沉孔孔实例在装配,Md_countersink_hole_occurrence_in_assembly,md_countersink_hole_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.md_countersink_hole_occurrence_in_assembly
机械设计要求项关联,Mechanical_design_requirement_item_association,mechanical_design_requirement_item_association,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.mechanical_design_requirement_item_association
简化机械设计沉孔孔定义,Simplified_md_counterbore_hole_definition,simplified_md_counterbore_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterbore_hole_definition
简化机械设计沉钻孔定义,Simplified_md_counterdrill_hole_definition,simplified_md_counterdrill_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterdrill_hole_definition
简化机械设计锥形沉孔孔定义,Simplified_md_countersink_hole_definition,simplified_md_countersink_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_countersink_hole_definition
简化锪平面孔定义,Simplified_spotface_hole_definition,simplified_spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_spotface_hole_definition
锪平面定义,Spotface_definition,spotface_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_definition
锪平面孔定义,Spotface_hole_definition,spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_hole_definition
锪平面实例,Spotface_occurrence,spotface_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_occurrence
锪平面实例在装配,Spotface_occurrence_in_assembly,spotface_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_occurrence_in_assembly
机械设计视图面积,Mechanical_design_view_area,mechanical_design_view_area,mechanical_design_geometric_presentation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_geometric_presentation/sys/4_info_reqs.htm#mechanical_design_geometric_presentation_arm.mechanical_design_view_area
机械表示带样式模型,Mechanical_representation_styled_model,mechanical_representation_styled_model,mechanical_design_geometric_presentation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_geometric_presentation/sys/4_info_reqs.htm#mechanical_design_geometric_presentation_arm.mechanical_representation_styled_model
默认模型几何视图,Default_model_geometric_view,default_model_geometric_view,mechanical_design_presentation_representation_with_draughting,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_presentation_representation_with_draughting/sys/4_info_reqs.htm#mechanical_design_presentation_representation_with_draughting_arm.default_model_geometric_view
机械设计与制图关系,Mechanical_design_and_draughting_relationship,mechanical_design_and_draughting_relationship,mechanical_design_presentation_representation_with_draughting,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_presentation_representation_with_draughting/sys/4_info_reqs.htm#mechanical_design_presentation_representation_with_draughting_arm.mechanical_design_and_draughting_relationship
机械设计表示表示带制图,Mechanical_design_presentation_representation_with_draughting,mechanical_design_presentation_representation_with_draughting,mechanical_design_presentation_representation_with_draughting,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_presentation_representation_with_draughting/sys/4_info_reqs.htm#mechanical_design_presentation_representation_with_draughting_arm.mechanical_design_presentation_representation_with_draughting
模型几何视图,Model_geometric_view,model_geometric_view,mechanical_design_presentation_representation_with_draughting,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_presentation_representation_with_draughting/sys/4_info_reqs.htm#mechanical_design_presentation_representation_with_draughting_arm.model_geometric_view
机械设计着色表示面积,Mechanical_design_shaded_presentation_area,mechanical_design_shaded_presentation_area,mechanical_design_shaded_presentation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_shaded_presentation/sys/4_info_reqs.htm#mechanical_design_shaded_presentation_arm.mechanical_design_shaded_presentation_area
机械设计着色带样式模型,Mechanical_design_shaded_styled_model,mechanical_design_shaded_styled_model,mechanical_design_shaded_presentation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_shaded_presentation/sys/4_info_reqs.htm#mechanical_design_shaded_presentation_arm.mechanical_design_shaded_styled_model
曲面样式渲染,Surface_style_rendering,surface_style_rendering,mechanical_design_shaded_presentation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_shaded_presentation/sys/4_info_reqs.htm#mechanical_design_shaded_presentation_arm.surface_style_rendering
名义三维派生特征,Nominal_3d_derived_feature,nominal_3d_derived_feature,model_based_3d_geometrical_dimensioning_and_tolerancing_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/model_based_3d_geometrical_dimensioning_and_tolerancing_representation/sys/4_info_reqs.htm#model_based_3d_geometrical_dimensioning_and_tolerancing_representation_arm.nominal_3d_derived_feature
名义三维边,Nominal_3d_edge,nominal_3d_edge,model_based_3d_geometrical_dimensioning_and_tolerancing_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/model_based_3d_geometrical_dimensioning_and_tolerancing_representation/sys/4_info_reqs.htm#model_based_3d_geometrical_dimensioning_and_tolerancing_representation_arm.nominal_3d_edge
名义三维特征,Nominal_3d_feature,nominal_3d_feature,model_based_3d_geometrical_dimensioning_and_tolerancing_representation,ap242,2,https://www.steptools.com/stds/smrl/data/modules/model_based_3d_geometrical_dimensioning_and_tolerancing_representation/sys/4_info_reqs.htm#model_based_3d_geometrical_dimensioning_and_tolerancing_representation_arm.nominal_3d_feature
名义三维积分特征,Nominal_3d_integral_feature,nominal_3d_integral_feature,model_based_3d_geometrical_dimensioning_and_tolerancing_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/model_based_3d_geometrical_dimensioning_and_tolerancing_representation/sys/4_info_reqs.htm#model_based_3d_geometrical_dimensioning_and_tolerancing_representation_arm.nominal_3d_integral_feature
属性平移赋值,Attribute_translation_assignment,attribute_translation_assignment,multi_linguism,ap242,0,https://www.steptools.com/stds/smrl/data/modules/multi_linguism/sys/4_info_reqs.htm#multi_linguism_arm.attribute_translation_assignment
语言,Language,language,multi_linguism,ap242,2,https://www.steptools.com/stds/smrl/data/modules/multi_linguism/sys/4_info_reqs.htm#multi_linguism_arm.language
语言指示,Language_indication,language_indication,multi_linguism,ap242,0,https://www.steptools.com/stds/smrl/data/modules/multi_linguism/sys/4_info_reqs.htm#multi_linguism_arm.language_indication
名称赋值,Name_assignment,name_assignment,name_assignment,ap242,0,https://www.steptools.com/stds/smrl/data/modules/name_assignment/sys/4_info_reqs.htm#name_assignment_arm.name_assignment
非流形形状表示,Non_manifold_shape_representation,non_manifold_shape_representation,non_manifold_surface,ap242,1,https://www.steptools.com/stds/smrl/data/modules/non_manifold_surface/sys/4_info_reqs.htm#non_manifold_surface_arm.non_manifold_shape_representation
与表达式,And_expression,and_expression,numeric_expression,ap242,0,https://www.steptools.com/stds/smrl/data/modules/numeric_expression/sys/4_info_reqs.htm#numeric_expression_arm.and_expression
二进制布尔表达式,Binary_boolean_expression,binary_boolean_expression,numeric_expression,ap242,1,https://www.steptools.com/stds/smrl/data/modules/numeric_expression/sys/4_info_reqs.htm#numeric_expression_arm.binary_boolean_expression
二元数值表达式,Binary_numeric_expression,binary_numeric_expression,numeric_expression,ap242,1,https://www.steptools.com/stds/smrl/data/modules/numeric_expression/sys/4_info_reqs.htm#numeric_expression_arm.binary_numeric_expression
